addr,name,size,xrefs,provenance,module,method,confidence,reconstruct
0x00059684,FUN_00059684,1064,44,unknown,,unknown,0,0
0x0005a770,FUN_0005a770,124,1,unknown,,unknown,0,0
0x0005a7ec,FUN_0005a7ec,288,1,unknown,,unknown,0,0
0x0005a90c,FUN_0005a90c,140,1,unknown,,unknown,0,0
0x0005a998,FUN_0005a998,128,2,unknown,,unknown,0,0
0x0005aa18,FUN_0005aa18,284,1,unknown,,unknown,0,0
0x0005ab34,FUN_0005ab34,132,1,unknown,,unknown,0,0
0x0005abb8,FUN_0005abb8,300,1,unknown,,unknown,0,0
0x0005aea8,FUN_0005aea8,3700,1,red,app_modules/videomgr,source-path,3,1
0x0005d6c8,FUN_0005d6c8,980,25,unknown,,unknown,0,0
0x0005da9c,FUN_0005da9c,276,364,unknown,,unknown,0,0
0x0005dd4c,FUN_0005dd4c,120,1,red,app_modules/videomgr,source-path,3,1
0x0005e1e4,FUN_0005e1e4,1440,2,unknown,,unknown,0,0
0x0005e784,FUN_0005e784,72,1717,unknown,,unknown,0,0
0x0005e80c,FUN_0005e80c,28,1,unknown,,unknown,0,0
0x0005e828,FUN_0005e828,32,1,unknown,,unknown,0,0
0x0005e860,FUN_0005e860,24,3,unknown,,unknown,0,0
0x0005e890,FUN_0005e890,24,411,unknown,,unknown,0,0
0x0005e8a8,FUN_0005e8a8,24,24,unknown,,unknown,0,0
0x0005e8c0,FUN_0005e8c0,24,61,unknown,,unknown,0,0
0x0005e8d8,FUN_0005e8d8,24,2,unknown,,unknown,0,0
0x0005e8f0,FUN_0005e8f0,24,10,unknown,,unknown,0,0
0x0005e920,FUN_0005e920,24,25,unknown,,unknown,0,0
0x0005e938,FUN_0005e938,24,34,unknown,,unknown,0,0
0x0005e950,FUN_0005e950,24,2,unknown,,unknown,0,0
0x0005e980,FUN_0005e980,24,6,unknown,,unknown,0,0
0x0005e9b0,FUN_0005e9b0,24,4,unknown,,unknown,0,0
0x0005e9f8,FUN_0005e9f8,24,8,unknown,,unknown,0,0
0x0005ea28,FUN_0005ea28,24,11,unknown,,unknown,0,0
0x0005ea40,FUN_0005ea40,24,1,unknown,,unknown,0,0
0x0005ea58,FUN_0005ea58,24,1,unknown,,unknown,0,0
0x0005eb14,FUN_0005eb14,40,4,unknown,,unknown,0,0
0x0005eb3c,FUN_0005eb3c,780,19,unknown,,unknown,0,0
0x0005f24c,FUN_0005f24c,104,6,unknown,,unknown,0,0
0x0005f2b4,FUN_0005f2b4,300,3,unknown,,unknown,0,0
0x0005f3e0,FUN_0005f3e0,52,2,unknown,,unknown,0,0
0x0005fe04,FUN_0005fe04,64,2,unknown,,unknown,0,0
0x0005fe50,FUN_0005fe50,64,2,unknown,,unknown,0,0
0x0005fe90,FUN_0005fe90,12,1,unknown,,unknown,0,0
0x0005fe9c,FUN_0005fe9c,140,6,unknown,,unknown,0,0
0x0005ff28,FUN_0005ff28,720,2,unknown,,unknown,0,0
0x000601f8,FUN_000601f8,736,2,unknown,,unknown,0,0
0x000604d8,FUN_000604d8,736,2,unknown,,unknown,0,0
0x000607b8,FUN_000607b8,736,2,unknown,,unknown,0,0
0x00060a98,FUN_00060a98,736,2,unknown,,unknown,0,0
0x00060d78,FUN_00060d78,756,1,unknown,,unknown,0,0
0x00061134,FUN_00061134,908,1,unknown,,unknown,0,0
0x00061588,FUN_00061588,756,2,unknown,,unknown,0,0
0x00061944,FUN_00061944,96,3,unknown,,unknown,0,0
0x000619a4,FUN_000619a4,504,4,unknown,,unknown,0,0
0x00061b9c,FUN_00061b9c,1228,3,unknown,,unknown,0,0
0x00062068,FUN_00062068,660,5,unknown,,unknown,0,0
0x00062b0c,FUN_00062b0c,36,1,unknown,,unknown,0,0
0x00062b30,FUN_00062b30,680,1,red,,string-flavor,2,1
0x00062dd8,FUN_00062dd8,612,1,red,,string-flavor,2,1
0x0006303c,FUN_0006303c,376,3,unknown,,unknown,0,0
0x000631b4,FUN_000631b4,744,2,red,,string-flavor,2,1
0x0006396c,FUN_0006396c,1412,1,red,,string-flavor,2,1
0x00063ef0,FUN_00063ef0,336,1,unknown,,unknown,0,0
0x00064060,FUN_00064060,1048,1,unknown,,unknown,0,0
0x000644a0,FUN_000644a0,356,2,unknown,,unknown,0,0
0x00064604,FUN_00064604,1448,1,red,,string-flavor,2,1
0x00065268,FUN_00065268,200,1,unknown,,unknown,0,0
0x00065350,FUN_00065350,2948,1,unknown,,unknown,0,0
0x000660a8,FUN_000660a8,5548,1,red,,string-flavor,2,1
0x00067684,FUN_00067684,5688,3,red,,string-flavor,2,1
0x00068e08,FUN_00068e08,1760,2,unknown,,unknown,0,0
0x00069508,FUN_00069508,612,1,red,,string-flavor,2,1
0x0006976c,FUN_0006976c,528,1,red,,string-flavor,2,1
0x0006999c,FUN_0006999c,1720,1,unknown,,unknown,0,0
0x0006a074,FUN_0006a074,184,1,unknown,,unknown,0,0
0x0006a14c,FUN_0006a14c,400,2,unknown,,unknown,0,0
0x0006a654,FUN_0006a654,1492,1,unknown,,unknown,0,0
0x0006acc0,FUN_0006acc0,352,1,unknown,,unknown,0,0
0x0006bf48,FUN_0006bf48,2072,1,unknown,,unknown,0,0
0x0006d1d4,FUN_0006d1d4,6400,1,unknown,,unknown,0,0
0x0006f06c,FUN_0006f06c,3212,1,red,,string-flavor,2,1
0x0006fd54,FUN_0006fd54,180,1,unknown,,unknown,0,0
0x00070900,ProcessMessage_Cmnd,944,0,unknown,,unknown,0,0
0x000746e8,FUN_000746e8,216,1,unknown,,unknown,0,0
0x00074804,FUN_00074804,176,3,unknown,,unknown,0,0
0x00074944,FUN_00074944,172,2,unknown,,unknown,0,0
0x000749f0,FUN_000749f0,192,2,unknown,,unknown,0,0
0x00074ab0,FUN_00074ab0,48,2,unknown,,unknown,0,0
0x00074b20,FUN_00074b20,296,1,unknown,,unknown,0,0
0x00074c48,FUN_00074c48,464,1,red,app_modules/videomgr,source-path,3,1
0x00074e18,FUN_00074e18,352,2,unknown,,unknown,0,0
0x000750dc,FUN_000750dc,892,2,unknown,,unknown,0,0
0x00075458,FUN_00075458,188,1,unknown,,unknown,0,0
0x00075d34,FUN_00075d34,976,2,unknown,,unknown,0,0
0x0007ba78,FUN_0007ba78,28,2,unknown,,unknown,0,0
0x0007ba94,FUN_0007ba94,60,3,unknown,,unknown,0,0
0x0007bad0,FUN_0007bad0,552,1,unknown,,unknown,0,0
0x0007beb0,FUN_0007beb0,3304,2,unknown,,unknown,0,0
0x000832bc,FUN_000832bc,112,2,unknown,,unknown,0,0
0x0008332c,FUN_0008332c,184,3,unknown,,unknown,0,0
0x00083474,FUN_00083474,632,1,unknown,,unknown,0,0
0x000837a0,FUN_000837a0,772,2,red,app_modules/vpimgproc,source-path,3,1
0x00083ee0,FUN_00083ee0,2188,1,red,app_modules/vpimgproc,source-path,3,1
0x00085398,FUN_00085398,496,3,unknown,,unknown,0,0
0x000858b0,FUN_000858b0,584,1,unknown,,unknown,0,0
0x00085af8,FUN_00085af8,208,1,unknown,,unknown,0,0
0x00085bc8,FUN_00085bc8,1124,1,unknown,,unknown,0,0
0x0008602c,FUN_0008602c,84,4,unknown,,unknown,0,0
0x00086080,FUN_00086080,60,4,unknown,,unknown,0,0
0x000860bc,FUN_000860bc,68,4,unknown,,unknown,0,0
0x00086100,FUN_00086100,44,4,unknown,,unknown,0,0
0x0008612c,FUN_0008612c,64,4,unknown,,unknown,0,0
0x0008616c,FUN_0008616c,68,4,unknown,,unknown,0,0
0x000861b0,FUN_000861b0,68,4,unknown,,unknown,0,0
0x0008625c,FUN_0008625c,128,4,unknown,,unknown,0,0
0x00086774,FUN_00086774,80,7,unknown,,unknown,0,0
0x000867c4,FUN_000867c4,160,2,unknown,,unknown,0,0
0x00086864,FUN_00086864,336,2,unknown,,unknown,0,0
0x000869b4,FUN_000869b4,292,1,unknown,,unknown,0,0
0x00086ad8,FUN_00086ad8,348,1,unknown,,unknown,0,0
0x00086c34,FUN_00086c34,176,2,unknown,,unknown,0,0
0x00086ce4,FUN_00086ce4,120,3,unknown,,unknown,0,0
0x00086d5c,FUN_00086d5c,112,2,unknown,,unknown,0,0
0x00086dcc,FUN_00086dcc,904,1,red,,string-flavor,2,1
0x00087154,FUN_00087154,1000,2,red,,string-flavor,2,1
0x0008753c,FUN_0008753c,244,2,unknown,,unknown,0,0
0x00087630,FUN_00087630,556,6,unknown,,unknown,0,0
0x00088680,FUN_00088680,36,3,unknown,,unknown,0,0
0x000886a4,FUN_000886a4,56,2,unknown,,unknown,0,0
0x000886dc,FUN_000886dc,396,1,unknown,,unknown,0,0
0x0008b620,FUN_0008b620,2020,2,unknown,,unknown,0,0
0x0008c524,FUN_0008c524,4016,2,unknown,,unknown,0,0
0x0008fd90,FUN_0008fd90,1284,1,unknown,,unknown,0,0
0x000903f4,FUN_000903f4,212,1,unknown,,unknown,0,0
0x00091504,FUN_00091504,2156,2,red,,string-flavor,2,1
0x00091d70,FUN_00091d70,624,2,unknown,,unknown,0,0
0x00092094,FUN_00092094,2240,2,unknown,,unknown,0,0
0x00092a04,FUN_00092a04,1184,1,unknown,,unknown,0,0
0x00093120,FUN_00093120,5224,1,unknown,,unknown,0,0
0x0009a4ec,FUN_0009a4ec,100,2,unknown,,unknown,0,0
0x0009ae74,FUN_0009ae74,584,2,unknown,,unknown,0,0
0x0009f0d4,FUN_0009f0d4,92,5,unknown,,unknown,0,0
0x0009f130,FUN_0009f130,128,1,unknown,,unknown,0,0
0x0009f1b0,FUN_0009f1b0,168,2,unknown,,unknown,0,0
0x0009f258,FUN_0009f258,128,1,unknown,,unknown,0,0
0x0009f2d8,FUN_0009f2d8,168,1,unknown,,unknown,0,0
0x0009f380,FUN_0009f380,128,1,unknown,,unknown,0,0
0x000a03c0,FUN_000a03c0,360,2,unknown,,unknown,0,0
0x000a0528,FUN_000a0528,1048,2,unknown,,unknown,0,0
0x000a1940,FUN_000a1940,2156,2,unknown,,unknown,0,0
0x000a4648,FUN_000a4648,572,39,unknown,,unknown,0,0
0x000a4884,FUN_000a4884,1520,6,unknown,,unknown,0,0
0x000a535c,FUN_000a535c,2304,5,unknown,,unknown,0,0
0x000a5cc8,FUN_000a5cc8,376,2,red,lib/libcodec,source-path,3,1
0x000a6888,FUN_000a6888,100,6,unknown,,unknown,0,0
0x000a6968,FUN_000a6968,308,2,unknown,,unknown,0,0
0x000a6a9c,FUN_000a6a9c,348,1,unknown,,unknown,0,0
0x000a6bf8,FUN_000a6bf8,160,1,unknown,,unknown,0,0
0x000a6c98,FUN_000a6c98,160,1,unknown,,unknown,0,0
0x000a6dd8,FUN_000a6dd8,172,4,unknown,,unknown,0,0
0x000a6e84,FUN_000a6e84,100,4,unknown,,unknown,0,0
0x000a7114,FUN_000a7114,252,1,unknown,,unknown,0,0
0x000a7210,FUN_000a7210,212,1,unknown,,unknown,0,0
0x000a72e4,FUN_000a72e4,380,1,unknown,,unknown,0,0
0x000a7460,FUN_000a7460,244,1,unknown,,unknown,0,0
0x000a76ec,FUN_000a76ec,408,1,unknown,,unknown,0,0
0x000a7884,FUN_000a7884,336,4,unknown,,unknown,0,0
0x000a79d4,FUN_000a79d4,192,2,unknown,,unknown,0,0
0x000a7a94,FUN_000a7a94,1640,1,unknown,,unknown,0,0
0x000a8138,FUN_000a8138,376,6,red,lib/libflashutils,callgraph,2,1
0x000a82b0,FUN_000a82b0,408,3,unknown,,unknown,0,0
0x000a8448,FUN_000a8448,376,2,unknown,,unknown,0,0
0x000a85c0,FUN_000a85c0,376,2,unknown,,unknown,0,0
0x000a8738,FUN_000a8738,532,3,unknown,,unknown,0,0
0x000a894c,FUN_000a894c,436,2,unknown,,unknown,0,0
0x000a8bdc,FUN_000a8bdc,3196,1,red,lib/libflashutils,source-path,3,1
0x000aa51c,FUN_000aa51c,732,1,unknown,,unknown,0,0
0x000aa840,FUN_000aa840,2132,1,unknown,,unknown,0,0
0x000ab0f8,FUN_000ab0f8,1464,2,unknown,,unknown,0,0
0x000ad3ec,FUN_000ad3ec,1976,1,unknown,,unknown,0,0
0x000adc28,FUN_000adc28,5360,4,unknown,,unknown,0,0
0x000af634,FUN_000af634,244,1,unknown,,unknown,0,0
0x000af808,FUN_000af808,6572,1,unknown,,unknown,0,0
0x000b382c,FUN_000b382c,5760,1,unknown,,unknown,0,0
0x000b6550,FUN_000b6550,2068,2,unknown,,unknown,0,0
0x000b8428,FUN_000b8428,144,3,unknown,,unknown,0,0
0x000b84b8,FUN_000b84b8,608,2,unknown,,unknown,0,0
0x000b8ce0,FUN_000b8ce0,2980,2,unknown,,unknown,0,0
0x000bb284,FUN_000bb284,260,1,unknown,,unknown,0,0
0x000bb3a4,FUN_000bb3a4,100,15,unknown,,unknown,0,0
0x000bb408,FUN_000bb408,2568,1,unknown,,unknown,0,0
0x000bc108,FUN_000bc108,512,3,unknown,,unknown,0,0
0x000bc308,FUN_000bc308,356,3,unknown,,unknown,0,0
0x000bc46c,FUN_000bc46c,260,2,unknown,,unknown,0,0
0x000bc570,FUN_000bc570,116,4,unknown,,unknown,0,0
0x000bc5e4,FUN_000bc5e4,260,3,unknown,,unknown,0,0
0x000bc74c,FUN_000bc74c,524,1,unknown,,unknown,0,0
0x000bcac8,FUN_000bcac8,232,2,unknown,,unknown,0,0
0x000bcce8,FUN_000bcce8,1860,6,unknown,,unknown,0,0
0x000bd470,FUN_000bd470,1860,7,unknown,,unknown,0,0
0x000be0e4,FUN_000be0e4,4544,4,unknown,,unknown,0,0
0x000c0954,FUN_000c0954,268,1,red,,string-flavor,2,1
0x000c4138,FUN_000c4138,152,2,unknown,,unknown,0,0
0x000c4274,FUN_000c4274,64,1,unknown,,unknown,0,0
0x000c42f4,FUN_000c42f4,156,1,unknown,,unknown,0,0
0x000c4390,FUN_000c4390,376,1,unknown,,unknown,0,0
0x000c4648,FUN_000c4648,200,14,unknown,,unknown,0,0
0x000c4710,FUN_000c4710,392,1,unknown,,unknown,0,0
0x000c4898,FUN_000c4898,716,1,unknown,,unknown,0,0
0x000c4b64,FUN_000c4b64,280,1,unknown,,unknown,0,0
0x000c52d0,FUN_000c52d0,336,1,unknown,,unknown,0,0
0x000c769c,FUN_000c769c,408,2,unknown,,unknown,0,0
0x000c7fbc,FUN_000c7fbc,32,3,unknown,,unknown,0,0
0x000c83b0,FUN_000c83b0,532,1,unknown,,unknown,0,0
0x000c9b60,FUN_000c9b60,4768,1,unknown,,unknown,0,0
0x000cc790,FUN_000cc790,280,2,unknown,,unknown,0,0
0x000ccb84,FUN_000ccb84,104,2,unknown,,unknown,0,0
0x000ccbec,FUN_000ccbec,188,4,unknown,,unknown,0,0
0x000cdb54,FUN_000cdb54,316,4,unknown,,unknown,0,0
0x000cdd30,FUN_000cdd30,128,1,unknown,,unknown,0,0
0x000ce36c,FUN_000ce36c,40,2,unknown,,unknown,0,0
0x000cea68,FUN_000cea68,148,2,unknown,,unknown,0,0
0x000ceb34,FUN_000ceb34,148,2,unknown,,unknown,0,0
0x000cec00,FUN_000cec00,148,2,unknown,,unknown,0,0
0x000ceccc,FUN_000ceccc,148,2,unknown,,unknown,0,0
0x000ced98,FUN_000ced98,148,2,unknown,,unknown,0,0
0x000cee64,FUN_000cee64,156,3,unknown,,unknown,0,0
0x000cef00,FUN_000cef00,24,3,unknown,,unknown,0,0
0x000cef18,FUN_000cef18,24,3,unknown,,unknown,0,0
0x000cef30,FUN_000cef30,24,3,unknown,,unknown,0,0
0x000cf31c,FUN_000cf31c,972,2,unknown,,unknown,0,0
0x000d17dc,FUN_000d17dc,704,2,unknown,,unknown,0,0
0x000d1eb8,FUN_000d1eb8,1344,1,unknown,,unknown,0,0
0x000d2420,FUN_000d2420,872,1,unknown,,unknown,0,0
0x000d283c,FUN_000d283c,564,2,unknown,,unknown,0,0
0x000d35d8,FUN_000d35d8,5604,1,unknown,,unknown,0,0
0x000d4f20,FUN_000d4f20,11432,1,red,lib/libpipeline,source-path,3,1
0x000d8db0,FUN_000d8db0,252,3,unknown,,unknown,0,0
0x000d8eac,FUN_000d8eac,76,4,unknown,,unknown,0,0
0x000d9204,FUN_000d9204,148,2,unknown,,unknown,0,0
0x000d9298,FUN_000d9298,124,3,unknown,,unknown,0,0
0x000d9314,FUN_000d9314,128,3,unknown,,unknown,0,0
0x000d9394,FUN_000d9394,224,1,unknown,,unknown,0,0
0x000d9474,FUN_000d9474,220,2,unknown,,unknown,0,0
0x000d971c,FUN_000d971c,548,2,red,lib/libpipeline,source-path,3,1
0x000d9d44,FUN_000d9d44,824,4,unknown,,unknown,0,0
0x000da294,FUN_000da294,112,4,unknown,,unknown,0,0
0x000da304,FUN_000da304,616,3,unknown,,unknown,0,0
0x000da56c,FUN_000da56c,288,1,unknown,,unknown,0,0
0x000da68c,FUN_000da68c,208,1,unknown,,unknown,0,0
0x000da75c,FUN_000da75c,1052,1,unknown,,unknown,0,0
0x000dabc0,FUN_000dabc0,584,3,unknown,,unknown,0,0
0x000dae08,FUN_000dae08,208,1,unknown,,unknown,0,0
0x000daed8,FUN_000daed8,764,2,unknown,,unknown,0,0
0x000dba30,FUN_000dba30,332,1,unknown,,unknown,0,0
0x000dbbc4,FUN_000dbbc4,124,5,unknown,,unknown,0,0
0x000dbc40,FUN_000dbc40,852,1,unknown,,unknown,0,0
0x000dbfdc,FUN_000dbfdc,624,2,unknown,,unknown,0,0
0x000dc294,FUN_000dc294,1232,7,unknown,,unknown,0,0
0x000dc764,FUN_000dc764,2796,1,unknown,,unknown,0,0
0x000dd33c,FUN_000dd33c,2936,1,unknown,,unknown,0,0
0x000eb12c,FUN_000eb12c,764,2,red,lib/libsensor,source-path,3,1
0x000eb60c,FUN_000eb60c,132,1,red,lib/libsensor,source-path,3,1
0x000eb690,FUN_000eb690,156,1,red,lib/libsensor,source-path,3,1
0x000eb72c,FUN_000eb72c,152,2,red,lib/libsensor,source-path,3,1
0x000eb854,FUN_000eb854,144,1,red,lib/libsensor,source-path,3,1
0x000eb8e4,FUN_000eb8e4,148,1,red,lib/libsensor,source-path,3,1
0x000ebff0,FUN_000ebff0,88,6,unknown,,unknown,0,0
0x000ec048,FUN_000ec048,60,6,unknown,,unknown,0,0
0x000ec4d0,FUN_000ec4d0,748,3,red,lib/libsensor,source-path,3,1
0x000ec7bc,FUN_000ec7bc,2044,2,red,lib/libsensor,source-path,3,1
0x000ed8dc,FUN_000ed8dc,1144,1,unknown,,unknown,0,0
0x000ee280,FUN_000ee280,1732,1,unknown,,unknown,0,0
0x000ee96c,FUN_000ee96c,2112,1,unknown,,unknown,0,0
0x000ef1e4,FUN_000ef1e4,780,2,red,lib/libsensor,source-path,3,1
0x000ef4f0,FUN_000ef4f0,3700,2,red,lib/libsensor,source-path,3,1
0x000f038c,FUN_000f038c,940,1,unknown,,unknown,0,0
0x000f0c5c,FUN_000f0c5c,1828,1,unknown,,unknown,0,0
0x000f5d84,FUN_000f5d84,20,1,unknown,,unknown,0,0
0x000f5d98,FUN_000f5d98,144,6,unknown,,unknown,0,0
0x000f5e28,FUN_000f5e28,64,4,unknown,,unknown,0,0
0x000f5e68,FUN_000f5e68,76,8,unknown,,unknown,0,0
0x000f5eb4,FUN_000f5eb4,188,3,unknown,,unknown,0,0
0x000f5f70,FUN_000f5f70,12,3,unknown,,unknown,0,0
0x000f5f7c,FUN_000f5f7c,360,1,unknown,,unknown,0,0
0x000f60e4,FUN_000f60e4,284,1,unknown,,unknown,0,0
0x000f6200,FUN_000f6200,128,3,unknown,,unknown,0,0
0x000f6280,FUN_000f6280,148,1,unknown,,unknown,0,0
0x000f6334,FUN_000f6334,188,9,unknown,,unknown,0,0
0x000f63f0,FUN_000f63f0,272,1,unknown,,unknown,0,0
0x000f6500,FUN_000f6500,452,1,unknown,,unknown,0,0
0x000f6ed0,FUN_000f6ed0,2420,1,unknown,,unknown,0,0
0x000f7a4c,FUN_000f7a4c,332,1,unknown,,unknown,0,0
0x000f7b98,FUN_000f7b98,272,2,unknown,,unknown,0,0
0x000f7e48,FUN_000f7e48,2592,1,unknown,,unknown,0,0
0x000f890c,FUN_000f890c,896,2,unknown,,unknown,0,0
0x000fa58c,FUN_000fa58c,60,3,unknown,,unknown,0,0
0x000fa5c8,FUN_000fa5c8,576,1,unknown,,unknown,0,0
0x000fa850,FUN_000fa850,1128,2,unknown,,unknown,0,0
0x000fad00,FUN_000fad00,4252,1,unknown,,unknown,0,0
0x000fc7d0,FUN_000fc7d0,260,2,unknown,,unknown,0,0
0x000fdb58,FUN_000fdb58,120,2,unknown,,unknown,0,0
0x000fdbfc,FUN_000fdbfc,16,8,unknown,,unknown,0,0
0x000fdc60,FUN_000fdc60,480,1,unknown,,unknown,0,0
0x000fe6d8,FUN_000fe6d8,908,8,unknown,,unknown,0,0
0x000ff27c,FUN_000ff27c,1704,16,unknown,,unknown,0,0
0x00101644,FUN_00101644,964,1,unknown,,unknown,0,0
0x001029c4,FUN_001029c4,956,1,unknown,,unknown,0,0
0x001049c0,FUN_001049c0,1092,1,unknown,,unknown,0,0
0x00105a08,FUN_00105a08,216,1,unknown,,unknown,0,0
0x00105cd0,FUN_00105cd0,84,1,unknown,,unknown,0,0
0x00105e34,FUN_00105e34,180,1,unknown,,unknown,0,0
0x0010606c,FUN_0010606c,360,1,unknown,,unknown,0,0
0x001064a4,FUN_001064a4,1820,1,unknown,,unknown,0,0
0x00107dec,FUN_00107dec,976,2,unknown,,unknown,0,0
0x001082e4,FUN_001082e4,3248,4,unknown,,unknown,0,0
0x0010a7c0,FUN_0010a7c0,1532,4,vxworks,,string-flavor,2,0
0x0010af88,FUN_0010af88,720,4,unknown,,unknown,0,0
0x0010b414,FUN_0010b414,732,4,unknown,,unknown,0,0
0x0010d48c,FUN_0010d48c,5724,2,red,,string-flavor,2,1
0x001110b4,FUN_001110b4,820,1,unknown,,unknown,0,0
0x001116b0,FUN_001116b0,228,2,red,app_modules/videomgr,source-path,3,1
0x00111908,FUN_00111908,772,2,unknown,,unknown,0,0
0x00112964,FUN_00112964,604,2,unknown,,unknown,0,0
0x00112f54,FUN_00112f54,5052,1,unknown,,unknown,0,0
0x00114808,FUN_00114808,180,17,unknown,,unknown,0,0
0x001148bc,FUN_001148bc,40,2,unknown,,unknown,0,0
0x001148e4,FUN_001148e4,140,9,unknown,,unknown,0,0
0x00114970,FUN_00114970,64,4,unknown,,unknown,0,0
0x001149b0,FUN_001149b0,12,3,unknown,,unknown,0,0
0x001149bc,FUN_001149bc,316,3,unknown,,unknown,0,0
0x00114af8,FUN_00114af8,696,1,unknown,,unknown,0,0
0x00115000,FUN_00115000,852,2,unknown,,unknown,0,0
0x00115394,FUN_00115394,852,2,unknown,,unknown,0,0
0x00115728,FUN_00115728,212,3,unknown,,unknown,0,0
0x001157fc,FUN_001157fc,5572,1,unknown,,unknown,0,0
0x001188cc,FUN_001188cc,2148,4,unknown,,unknown,0,0
0x0011a950,FUN_0011a950,4760,4,unknown,,unknown,0,0
0x0011c098,FUN_0011c098,1844,4,unknown,,unknown,0,0
0x0011d16c,FUN_0011d16c,5384,1,unknown,,unknown,0,0
0x0011ebc4,FUN_0011ebc4,5656,1,vxworks,,string-flavor,2,0
0x00121000,ProcessGuiCommand_candidate,576,0,unknown,,unknown,0,0
0x001213cc,FUN_001213cc,52,2,unknown,,unknown,0,0
0x00121400,FUN_00121400,188,1,unknown,,unknown,0,0
0x001214f4,FUN_001214f4,472,1,unknown,,unknown,0,0
0x001217b8,FUN_001217b8,360,10,unknown,,unknown,0,0
0x00122fd0,FUN_00122fd0,3796,1,vxworks,,string-flavor,2,0
0x00123fcc,FUN_00123fcc,3772,1,unknown,,unknown,0,0
0x00124fc8,FUN_00124fc8,3696,1,unknown,,unknown,0,0
0x00125f78,FUN_00125f78,2168,1,unknown,,unknown,0,0
0x00126a1c,FUN_00126a1c,2256,1,unknown,,unknown,0,0
0x00127454,FUN_00127454,1960,1,unknown,,unknown,0,0
0x00127d5c,FUN_00127d5c,2664,1,unknown,,unknown,0,0
0x00128938,FUN_00128938,600,1,unknown,,unknown,0,0
0x00128b90,FUN_00128b90,3772,6,unknown,,unknown,0,0
0x00129a80,FUN_00129a80,8216,1,unknown,,unknown,0,0
0x0012bd1c,FUN_0012bd1c,660,1,unknown,,unknown,0,0
0x0012bfb0,FUN_0012bfb0,516,4,unknown,,unknown,0,0
0x0012c1b4,FUN_0012c1b4,88,4,unknown,,unknown,0,0
0x0012c20c,FUN_0012c20c,1508,1,unknown,,unknown,0,0
0x0012c818,FUN_0012c818,220,3,unknown,,unknown,0,0
0x0012d1ec,FUN_0012d1ec,368,2,red,app_modules/vpimgproc,source-path,3,1
0x0012d35c,FUN_0012d35c,360,3,red,app_modules/vpimgproc,source-path,3,1
0x0012d4c4,FUN_0012d4c4,40,2,unknown,,unknown,0,0
0x0012d514,FUN_0012d514,40,2,unknown,,unknown,0,0
0x0012d53c,FUN_0012d53c,128,1,unknown,,unknown,0,0
0x0012d5bc,FUN_0012d5bc,224,2,unknown,,unknown,0,0
0x0012d69c,FUN_0012d69c,1200,2,unknown,,unknown,0,0
0x0012db4c,FUN_0012db4c,88,3,unknown,,unknown,0,0
0x0012dba4,FUN_0012dba4,244,2,unknown,,unknown,0,0
0x0012ed88,FUN_0012ed88,276,4,unknown,,unknown,0,0
0x0012eef8,FUN_0012eef8,424,23,unknown,,unknown,0,0
0x0012f0a0,FUN_0012f0a0,92,10,unknown,,unknown,0,0
0x0012f0fc,FUN_0012f0fc,88,1,unknown,,unknown,0,0
0x0013068c,FUN_0013068c,28,7,unknown,,unknown,0,0
0x001306a8,FUN_001306a8,32,2,unknown,,unknown,0,0
0x001306c8,FUN_001306c8,16,1,unknown,,unknown,0,0
0x001306d8,FUN_001306d8,16,1,unknown,,unknown,0,0
0x001306e8,FUN_001306e8,16,1,unknown,,unknown,0,0
0x001306f8,FUN_001306f8,16,1,unknown,,unknown,0,0
0x00130708,FUN_00130708,16,1,unknown,,unknown,0,0
0x00130910,FUN_00130910,1396,1,unknown,,unknown,0,0
0x0013173c,FUN_0013173c,324,1,unknown,,unknown,0,0
0x0013285c,FUN_0013285c,128,1,unknown,,unknown,0,0
0x001328dc,FUN_001328dc,224,1,unknown,,unknown,0,0
0x001329bc,FUN_001329bc,648,1,unknown,,unknown,0,0
0x00132c44,FUN_00132c44,708,1,unknown,,unknown,0,0
0x00132f08,FUN_00132f08,100,1,unknown,,unknown,0,0
0x00132f6c,FUN_00132f6c,704,2,unknown,,unknown,0,0
0x0013322c,FUN_0013322c,336,1,unknown,,unknown,0,0
0x0013337c,FUN_0013337c,2076,2,unknown,,unknown,0,0
0x0013494c,FUN_0013494c,1348,1,unknown,,unknown,0,0
0x00134fbc,FUN_00134fbc,1348,1,unknown,,unknown,0,0
0x0013562c,FUN_0013562c,2000,1,unknown,,unknown,0,0
0x00135f88,FUN_00135f88,1380,2,unknown,,unknown,0,0
0x001365a8,FUN_001365a8,4228,1,unknown,,unknown,0,0
0x00138bf0,FUN_00138bf0,6052,2,unknown,,unknown,0,0
0x0013a53c,FUN_0013a53c,944,1,unknown,,unknown,0,0
0x0013a9c4,FUN_0013a9c4,1256,5,unknown,,unknown,0,0
0x0013b6d0,FUN_0013b6d0,476,1,unknown,,unknown,0,0
0x0013b8ac,FUN_0013b8ac,392,1,unknown,,unknown,0,0
0x0013beec,FUN_0013beec,700,14,unknown,,unknown,0,0
0x0013c204,FUN_0013c204,940,11,unknown,,unknown,0,0
0x0013c63c,FUN_0013c63c,640,27,unknown,,unknown,0,0
0x0013d2a0,FUN_0013d2a0,220,1,unknown,,unknown,0,0
0x0013d37c,FUN_0013d37c,400,2,unknown,,unknown,0,0
0x0013d580,FUN_0013d580,384,2,unknown,,unknown,0,0
